N° Election;Election;Code Commune;Commune;N° Bureau;Bureau;Circonscritpion;Canton;Inscrits;Votants;Nuls;Blancs;Exprimés;Procurations;N° Candidat;Candidat;Nombre de Voix 
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;107;Ecole élémentaire B. Spinoza;8;05;1154;464;3;10;451;10;9;M. SYLVESTRE Franck;19
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;107;Ecole élémentaire B. Spinoza;8;05;1154;464;3;10;451;10;10;M. ANDRIEU Olivier;30
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;107;Ecole élémentaire B. Spinoza;8;05;1154;464;3;10;451;10;11;M. THIRY Stanislas;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;107;Ecole élémentaire B. Spinoza;8;05;1154;464;3;10;451;10;12;M. GARNIER Thomas;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;1;M. RIVET-MARTEL Vincent;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;2;M. ALZINGRE Victor;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;3;Mme ROUSSEL Eva;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;4;M. MOXIN Michel;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;5;Mme TROUSSELIER Sylvie;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;6;Mme LACHIVER Morgane;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;7;M. CHAVEROCHE Eric;10
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;8;M. DEPRET Florian;47
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;9;M. COLET Julien;202
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;10;M. LEBOON Hugo;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;11;Mme MIRALLES Patricia;76
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;12;Mme JAMET France;79
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;13;M. COURNET Jean-Philippe;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;14;Mme MEDINA Florence;28
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;04;1359;494;3;11;480;12;15;M. BOCCADIFUOCO Patrice;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;1;M. BENALI Mahfoud;37
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;2;Mme OZIOL Nathalie;188
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;3;Mme ZBAIRI Kadija;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;4;M. ROQUE Manuel;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;5;M. MICHEL Didier;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;6;Mme BELLAREDJ Fatima;73
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;7;Mme RESSIGUIER Muriel;34
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;8;M. DALMAU Flavio;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;10;Mme BRIOT Valérie;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;11;Mme MANGANO Flavia;33
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;12;M. ASSIE Frédéric;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;13;Mme BRISSAUD Anne;12
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;14;Mme YAGUE Annie;54
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;15;Mme DEFRETIN Sophie;14
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;109;Ecole maternelle Geneviève Bon;2;01;1374;467;4;4;459;15;16;M. LECHAT Philippe;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;1;M. BENALI Mahfoud;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;2;Mme OZIOL Nathalie;245
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;3;Mme ZBAIRI Kadija;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;4;M. ROQUE Manuel;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;5;M. MICHEL Didier;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;6;Mme BELLAREDJ Fatima;80
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;7;Mme RESSIGUIER Muriel;21
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;8;M. DALMAU Flavio;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;9;M. OLHASQUE William;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;10;Mme BRIOT Valérie;8
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;11;Mme MANGANO Flavia;79
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;12;M. ASSIE Frédéric;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;13;Mme BRISSAUD Anne;18
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;14;Mme YAGUE Annie;154
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;15;Mme DEFRETIN Sophie;31
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1440;693;4;12;677;27;16;M. LECHAT Philippe;10
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;111;Maison Pour Tous Mélina Mercouri;9;03;1066;358;2;6;350;11;1;Mme MOUKRIM Jamila;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;111;Maison Pour Tous Mélina Mercouri;9;03;1066;358;2;6;350;11;2;Mme BOUISSET Maya;14
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;111;Maison Pour Tous Mélina Mercouri;9;03;1066;358;2;6;350;11;3;M. BORT Frédéric;73
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;111;Maison Pour Tous Mélina Mercouri;9;03;1066;358;2;6;350;11;4;M. VIGNAL Patrick;111
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;111;Maison Pour Tous Mélina Mercouri;9;03;1066;358;2;6;350;11;5;M. BOUSCARAIN Jean-François;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;111;Maison Pour Tous Mélina Mercouri;9;03;1066;358;2;6;350;11;6;M. CHAYNES Maurice;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;111;Maison Pour Tous Mélina Mercouri;9;03;1066;358;2;6;350;11;7;Mme BAGUET Brigitte;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;111;Maison Pour Tous Mélina Mercouri;9;03;1066;358;2;6;350;11;8;Mme LOTTA Matilda;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;111;Maison Pour Tous Mélina Mercouri;9;03;1066;358;2;6;350;11;9;Mme GARNIER Valérie;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;111;Maison Pour Tous Mélina Mercouri;9;03;1066;358;2;6;350;11;10;Mme BELAOUNI Nadia;107
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;1;M. RIVET-MARTEL Vincent;27
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;2;M. ALZINGRE Victor;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;3;Mme ROUSSEL Eva;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;4;M. MOXIN Michel;14
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;5;Mme TROUSSELIER Sylvie;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;6;Mme LACHIVER Morgane;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;7;M. CHAVEROCHE Eric;15
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;8;M. DEPRET Florian;88
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;9;M. COLET Julien;236
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;10;M. LEBOON Hugo;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;11;Mme MIRALLES Patricia;165
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;12;Mme JAMET France;69
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;13;M. COURNET Jean-Philippe;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;14;Mme MEDINA Florence;48
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;04;1438;698;1;19;678;33;15;M. BOCCADIFUOCO Patrice;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;1;M. RIVET-MARTEL Vincent;14
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;2;M. ALZINGRE Victor;10
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;3;Mme ROUSSEL Eva;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;4;M. MOXIN Michel;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;5;Mme TROUSSELIER Sylvie;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;6;Mme LACHIVER Morgane;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;7;M. CHAVEROCHE Eric;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;8;M. DEPRET Florian;40
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;9;M. COLET Julien;156
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;10;M. LEBOON Hugo;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;11;Mme MIRALLES Patricia;164
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;12;Mme JAMET France;76
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;13;M. COURNET Jean-Philippe;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;14;Mme MEDINA Florence;25
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;113;Maison de Quartier A. de St Exupéry;1;05;1036;526;1;6;519;22;15;M. BOCCADIFUOCO Patrice;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;114;Ecole primaire Benoîte Groult;8;02;1617;658;0;8;650;16;1;Mme LEFEUVRE-ROUMANOS Nathalie;41
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;114;Ecole primaire Benoîte Groult;8;02;1617;658;0;8;650;16;2;M. ROGER Jean-Baptiste;17
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;114;Ecole primaire Benoîte Groult;8;02;1617;658;0;8;650;16;3;Mme BRITTO Marie-France;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;114;Ecole primaire Benoîte Groult;8;02;1617;658;0;8;650;16;4;Mme VIALLARD Colette;8
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;114;Ecole primaire Benoîte Groult;8;02;1617;658;0;8;650;16;5;M. DELAPIERRE Cédric;83
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;114;Ecole primaire Benoîte Groult;8;02;1617;658;0;8;650;16;6;Mme CESARI Elsa;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;114;Ecole primaire Benoîte Groult;8;02;1617;658;0;8;650;16;7;M. CARRIERE Sylvain;292
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;114;Ecole primaire Benoîte Groult;8;02;1617;658;0;8;650;16;8;M. AUDRIN Jean-François;122
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;114;Ecole primaire Benoîte Groult;8;02;1617;658;0;8;650;16;9;M. SYLVESTRE Franck;32
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;114;Ecole primaire Benoîte Groult;8;02;1617;658;0;8;650;16;10;M. ANDRIEU Olivier;30
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;114;Ecole primaire Benoîte Groult;8;02;1617;658;0;8;650;16;11;M. THIRY Stanislas;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;114;Ecole primaire Benoîte Groult;8;02;1617;658;0;8;650;16;12;M. GARNIER Thomas;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;115;Ecole élémentaire B. Spinoza;8;05;1539;642;6;2;634;23;1;Mme LEFEUVRE-ROUMANOS Nathalie;25
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;115;Ecole élémentaire B. Spinoza;8;05;1539;642;6;2;634;23;2;M. ROGER Jean-Baptiste;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;115;Ecole élémentaire B. Spinoza;8;05;1539;642;6;2;634;23;3;Mme BRITTO Marie-France;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;115;Ecole élémentaire B. Spinoza;8;05;1539;642;6;2;634;23;4;Mme VIALLARD Colette;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;115;Ecole élémentaire B. Spinoza;8;05;1539;642;6;2;634;23;5;M. DELAPIERRE Cédric;106
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;115;Ecole élémentaire B. Spinoza;8;05;1539;642;6;2;634;23;6;Mme CESARI Elsa;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;115;Ecole élémentaire B. Spinoza;8;05;1539;642;6;2;634;23;7;M. CARRIERE Sylvain;227
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;115;Ecole élémentaire B. Spinoza;8;05;1539;642;6;2;634;23;8;M. AUDRIN Jean-François;160
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;115;Ecole élémentaire B. Spinoza;8;05;1539;642;6;2;634;23;9;M. SYLVESTRE Franck;28
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;115;Ecole élémentaire B. Spinoza;8;05;1539;642;6;2;634;23;10;M. ANDRIEU Olivier;42
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;115;Ecole élémentaire B. Spinoza;8;05;1539;642;6;2;634;23;11;M. THIRY Stanislas;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;115;Ecole élémentaire B. Spinoza;8;05;1539;642;6;2;634;23;12;M. GARNIER Thomas;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;116;Ecole primaire Michel de l'Hospital;9;03;1234;471;1;5;465;18;1;Mme MOUKRIM Jamila;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;116;Ecole primaire Michel de l'Hospital;9;03;1234;471;1;5;465;18;2;Mme BOUISSET Maya;27
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;116;Ecole primaire Michel de l'Hospital;9;03;1234;471;1;5;465;18;3;M. BORT Frédéric;76
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;116;Ecole primaire Michel de l'Hospital;9;03;1234;471;1;5;465;18;4;M. VIGNAL Patrick;117
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;116;Ecole primaire Michel de l'Hospital;9;03;1234;471;1;5;465;18;5;M. BOUSCARAIN Jean-François;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;116;Ecole primaire Michel de l'Hospital;9;03;1234;471;1;5;465;18;6;M. CHAYNES Maurice;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;116;Ecole primaire Michel de l'Hospital;9;03;1234;471;1;5;465;18;7;Mme BAGUET Brigitte;17
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;116;Ecole primaire Michel de l'Hospital;9;03;1234;471;1;5;465;18;8;Mme LOTTA Matilda;10
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;116;Ecole primaire Michel de l'Hospital;9;03;1234;471;1;5;465;18;9;Mme GARNIER Valérie;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;116;Ecole primaire Michel de l'Hospital;9;03;1234;471;1;5;465;18;10;Mme BELAOUNI Nadia;183
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;117;Ecole maternelle Geneviève de Gaulle Anthonioz;9;03;1553;717;1;18;698;21;1;Mme MOUKRIM Jamila;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;117;Ecole maternelle Geneviève de Gaulle Anthonioz;9;03;1553;717;1;18;698;21;2;Mme BOUISSET Maya;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;117;Ecole maternelle Geneviève de Gaulle Anthonioz;9;03;1553;717;1;18;698;21;3;M. BORT Frédéric;102
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;117;Ecole maternelle Geneviève de Gaulle Anthonioz;9;03;1553;717;1;18;698;21;4;M. VIGNAL Patrick;137
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;117;Ecole maternelle Geneviève de Gaulle Anthonioz;9;03;1553;717;1;18;698;21;5;M. BOUSCARAIN Jean-François;32
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;117;Ecole maternelle Geneviève de Gaulle Anthonioz;9;03;1553;717;1;18;698;21;6;M. CHAYNES Maurice;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;117;Ecole maternelle Geneviève de Gaulle Anthonioz;9;03;1553;717;1;18;698;21;7;Mme BAGUET Brigitte;17
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;117;Ecole maternelle Geneviève de Gaulle Anthonioz;9;03;1553;717;1;18;698;21;8;Mme LOTTA Matilda;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;117;Ecole maternelle Geneviève de Gaulle Anthonioz;9;03;1553;717;1;18;698;21;9;Mme GARNIER Valérie;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;117;Ecole maternelle Geneviève de Gaulle Anthonioz;9;03;1553;717;1;18;698;21;10;Mme BELAOUNI Nadia;360
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;118;Maison Pour Tous Mélina Mercouri;9;03;1273;535;1;11;523;18;1;Mme MOUKRIM Jamila;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;118;Maison Pour Tous Mélina Mercouri;9;03;1273;535;1;11;523;18;2;Mme BOUISSET Maya;40
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;118;Maison Pour Tous Mélina Mercouri;9;03;1273;535;1;11;523;18;3;M. BORT Frédéric;111
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;118;Maison Pour Tous Mélina Mercouri;9;03;1273;535;1;11;523;18;4;M. VIGNAL Patrick;154
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;118;Maison Pour Tous Mélina Mercouri;9;03;1273;535;1;11;523;18;5;M. BOUSCARAIN Jean-François;24
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;118;Maison Pour Tous Mélina Mercouri;9;03;1273;535;1;11;523;18;6;M. CHAYNES Maurice;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;118;Maison Pour Tous Mélina Mercouri;9;03;1273;535;1;11;523;18;7;Mme BAGUET Brigitte;15
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;118;Maison Pour Tous Mélina Mercouri;9;03;1273;535;1;11;523;18;8;Mme LOTTA Matilda;13
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;118;Maison Pour Tous Mélina Mercouri;9;03;1273;535;1;11;523;18;9;Mme GARNIER Valérie;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;118;Maison Pour Tous Mélina Mercouri;9;03;1273;535;1;11;523;18;10;Mme BELAOUNI Nadia;154
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;119;Ecole maternelle Nicolas Copernic;2;01;1113;295;2;10;283;5;1;M. BENALI Mahfoud;19
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;119;Ecole maternelle Nicolas Copernic;2;01;1113;295;2;10;283;5;2;Mme OZIOL Nathalie;103
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;119;Ecole maternelle Nicolas Copernic;2;01;1113;295;2;10;283;5;3;Mme ZBAIRI Kadija;3
